"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","gene"
6.01224234189309e-52,-7.81622663749015,0.007,0.371,1.82513640772849e-47,"Plasma cells IgG2","BLK"
2.49154448272795e-43,-3.55256648939513,0.022,0.486,7.56358158621724e-39,"Plasma cells IgG2","HLA-DMB"
6.20632781692229e-39,-4.09588877178687,0.042,0.571,1.8840549353831e-34,"Plasma cells IgG2","BANK1"
1.70571629843964e-36,-5.51803171726508,0.004,0.257,5.17804296717323e-32,"Plasma cells IgG2","FCRL1"
4.41596430620964e-34,-3.64985440432276,0.134,0.857,1.34055428443606e-29,"Plasma cells IgG2","HLA-DPB1"
1.47279028581046e-31,-4.57400524159483,0.012,0.314,4.4709494706348e-27,"Plasma cells IgG2","HLA-DOA"
2.7795223592518e-30,-3.41266611868592,0.077,0.657,8.43779602598068e-26,"Plasma cells IgG2","LTB"
2.4020265254529e-29,-5.57031664821718,0.008,0.257,7.29183192331737e-25,"Plasma cells IgG2","GAPT"
2.55629385284979e-29,-3.73401790050832,0.021,0.371,7.7601412490961e-25,"Plasma cells IgG2","CAMK1D"
3.52303335161226e-28,-3.6385083048245,0.011,0.286,1.06948723454893e-23,"Plasma cells IgG2","FAM129C"
1.41607514452444e-25,-3.35392605615581,0.201,0.857,4.29877931623285e-21,"Plasma cells IgG2","HLA-DRA"
6.24680850460604e-25,-3.5677250837251,0.018,0.314,1.89634365774326e-20,"Plasma cells IgG2","SCIMP"
1.17087583968662e-22,-4.37662134114508,0.021,0.314,3.55442778653667e-18,"Plasma cells IgG2","SMIM14"
6.19657121639762e-22,-3.48196453825673,0.11,0.629,1.88109312416183e-17,"Plasma cells IgG2","CD79A"
3.64529036557642e-21,-3.2287221339134,0.06,0.486,1.10660079627803e-16,"Plasma cells IgG2","NBPF10"
4.40197517633902e-20,-3.27683513709969,0.464,0.943,1.33630760428124e-15,"Plasma cells IgG2","CD74"
6.8148591923404e-19,-2.68344458135223,0.052,0.429,2.06878680501877e-14,"Plasma cells IgG2","HLA-DQA1"
1.14071131564194e-18,-3.50874831266562,0.033,0.343,3.46285734089425e-14,"Plasma cells IgG2","IFT57"
2.49486181455101e-18,-3.36929120551223,0.04,0.371,7.57365201043249e-14,"Plasma cells IgG2","TTN"
4.14787638632973e-17,-2.89950571664292,0.192,0.714,1.25917083459812e-12,"Plasma cells IgG2","HLA-DPA1"
1.22319044194762e-16,-3.39300431222308,0.073,0.457,3.71323922462038e-12,"Plasma cells IgG2","SWAP70"
1.42640144322972e-16,-2.9510083727032,0.044,0.371,4.33012686121248e-12,"Plasma cells IgG2","HLA-DQB1"
3.7622702820379e-16,-3.55090873113083,0.021,0.257,1.14211238951825e-11,"Plasma cells IgG2","RHOBTB2"
5.53035559233042e-16,-2.28964766623128,0.197,0.743,1.67885004716375e-11,"Plasma cells IgG2","PRKCB"
1.18552769792251e-15,-3.05074391616897,0.048,0.371,3.59890643258337e-11,"Plasma cells IgG2","HLA-DMA"
2.67213174578534e-15,-1.44124572623875,0.725,1,8.11179034068056e-11,"Plasma cells IgG2","RPS11"
2.69550886256022e-15,-2.47920891541657,0.121,0.571,8.18275625407405e-11,"Plasma cells IgG2","C1orf63"
4.53580082910157e-15,-2.3337055463022,0.057,0.4,1.37693305769036e-10,"Plasma cells IgG2","PIKFYVE"
6.49604813592975e-15,-3.70054078097223,0.082,0.457,1.97200533262419e-10,"Plasma cells IgG2","CD79B"
8.10454221504662e-15,-1.55325162037154,0.822,0.971,2.4602958802217e-10,"Plasma cells IgG2","MT-CO1"
8.96949864973053e-15,-1.81745339409078,0.601,1,2.7228707050987e-10,"Plasma cells IgG2","RPL13A"
2.2355016767072e-14,-3.40929814147845,0.031,0.286,6.78631243998006e-10,"Plasma cells IgG2","PAX5"
7.29732360217605e-14,-2.69695023138976,0.031,0.286,2.21524852591258e-09,"Plasma cells IgG2","MTSS1"
7.36707209195223e-14,-2.21991926667297,0.24,0.743,2.23642207495394e-09,"Plasma cells IgG2","HLA-DRB1"
1.92578201243334e-13,-2.35374224094246,0.084,0.457,5.8460964551439e-09,"Plasma cells IgG2","TBC1D10C"
2.88935076038943e-13,-1.52233362542503,0.638,0.971,8.7712021033142e-09,"Plasma cells IgG2","RPL18"
3.37554236348459e-13,-1.98281441278168,0.378,0.886,1.02471339528302e-08,"Plasma cells IgG2","RPS3A"
5.9540772243882e-13,-2.40313537153279,0.088,0.457,1.80747922300752e-08,"Plasma cells IgG2","C6orf48"
6.87050437728419e-13,-2.56824014820884,0.034,0.286,2.08567901381216e-08,"Plasma cells IgG2","WDFY4"
1.04074157377356e-12,-3.20394667176344,0.084,0.429,3.15937919550439e-08,"Plasma cells IgG2","P2RX5"
1.05424987324313e-12,-2.87826778747967,0.051,0.343,3.20038634020418e-08,"Plasma cells IgG2","OSBPL10"
1.46576743306695e-12,-2.06176288987552,0.035,0.286,4.44963019656133e-08,"Plasma cells IgG2","OFD1"
1.47412118241418e-12,-2.64552548742398,0.07,0.4,4.47498967345472e-08,"Plasma cells IgG2","TRIO"
1.5555765847691e-12,-1.75338480802283,0.133,0.571,4.72226383838355e-08,"Plasma cells IgG2","PTPN6"
1.62297728557583e-12,-3.47724088584978,0.064,0.371,4.92687214582254e-08,"Plasma cells IgG2","TBC1D9"
1.66483141489545e-12,-2.89951313647628,0.035,0.286,5.0539287261981e-08,"Plasma cells IgG2","FAIM3"
2.21165456633204e-12,-1.72635076788059,0.276,0.771,6.71391976701417e-08,"Plasma cells IgG2","SRSF5"
2.37550624906017e-12,2.596803467682,0.895,0.571,7.21132432027195e-08,"Plasma cells IgG2","IGHG4"
2.9452073883143e-12,-3.04890902171439,0.036,0.286,8.94076606870572e-08,"Plasma cells IgG2","BIN1"
5.50650415450558e-12,-1.48910458181273,0.591,0.971,1.67160946618326e-07,"Plasma cells IgG2","RPS2"
8.40608371783662e-12,-1.34592958759714,0.722,1,2.55183483422366e-07,"Plasma cells IgG2","MT-ATP6"
2.61614331411398e-11,-1.66999675232188,0.489,0.914,7.9418262586558e-07,"Plasma cells IgG2","RPL18A"
3.69902104956581e-11,-2.87382144579376,0.041,0.286,1.12291182001669e-06,"Plasma cells IgG2","ADAM28"
5.44617245305458e-11,-1.56283024956106,0.319,0.8,1.65329457157378e-06,"Plasma cells IgG2","RPSA"
7.40510561319641e-11,-1.52529284314557,0.914,0.971,2.24796791099803e-06,"Plasma cells IgG2","MALAT1"
8.89518448853966e-11,-1.92066264876944,0.092,0.429,2.70031115518599e-06,"Plasma cells IgG2","PPP3CA"
1.28866226252781e-10,-1.64334758102227,0.465,0.886,3.91199203035567e-06,"Plasma cells IgG2","RPS20"
1.57277867194923e-10,-2.81431331532533,0.085,0.4,4.77448421443627e-06,"Plasma cells IgG2","BIRC3"
1.59545091479557e-10,-1.33839512172291,0.61,1,4.84331034204491e-06,"Plasma cells IgG2","RPS4X"
1.96049086425885e-10,-1.29700287531094,0.698,0.943,5.95146211663058e-06,"Plasma cells IgG2","EEF1A1"
2.29600227226127e-10,-1.92914501922797,0.271,0.714,6.96997409790355e-06,"Plasma cells IgG2","GLTSCR2"
2.92431643826529e-10,-1.46177703860911,0.53,0.943,8.87734741164193e-06,"Plasma cells IgG2","RPLP2"
3.06192280639582e-10,-1.40205718677262,0.679,0.971,9.29507906337578e-06,"Plasma cells IgG2","RPL3"
3.40188505795802e-10,-1.83269682658807,0.043,0.286,1.03271024704432e-05,"Plasma cells IgG2","AES"
3.68959172954519e-10,-1.82974518945161,0.342,0.771,1.12004936133803e-05,"Plasma cells IgG2","RPSAP58"
4.76683783523399e-10,1.63647884137438,0.955,0.971,1.44706896164198e-05,"Plasma cells IgG2","IGHG1"
5.60969186936459e-10,-2.29788583889227,0.045,0.286,1.70293416078301e-05,"Plasma cells IgG2","IRF8"
7.75867836949219e-10,-1.32019732919839,0.036,0.257,2.35530199262674e-05,"Plasma cells IgG2","NBPF12"
7.872109952708e-10,-2.38578078536756,0.132,0.486,2.38973641834357e-05,"Plasma cells IgG2","ASXL1"
8.9592637778459e-10,-1.53043295656164,0.384,0.8,2.71976370504068e-05,"Plasma cells IgG2","RPL9"
1.58377167833783e-09,-2.4989043794552,0.038,0.257,4.80785568393014e-05,"Plasma cells IgG2","KCNN4"
1.92326890501649e-09,9.81287053038441,0.569,0,5.83846741495856e-05,"Plasma cells IgG2","S100A8"
1.97639684260056e-09,-1.81606731931941,0.116,0.457,5.99974789508253e-05,"Plasma cells IgG2","TSC22D3"
2.20920224955824e-09,-2.01017947595336,0.04,0.257,6.70647526898395e-05,"Plasma cells IgG2","TSPYL2"
2.33302550722917e-09,-2.61096472386445,0.164,0.514,7.08236553229559e-05,"Plasma cells IgG2","POU2F2"
2.60026201535996e-09,-1.2616148176805,0.711,0.943,7.89361540002823e-05,"Plasma cells IgG2","RPS6"
3.08735215124666e-09,-1.9207108774236,0.069,0.343,9.3722749255395e-05,"Plasma cells IgG2","CCNT2"
5.04325337584904e-09,-1.91406890251268,0.049,0.286,0.000153098042730649,"Plasma cells IgG2","CAPG"
5.74443281608684e-09,-1.49047259424985,0.44,0.829,0.000174383746997948,"Plasma cells IgG2","RPL7"
6.0592659598368e-09,-1.27547234555173,0.664,0.943,0.000183941136742766,"Plasma cells IgG2","RPS18"
6.06549206623083e-09,-2.26279231509653,0.051,0.286,0.000184130142654569,"Plasma cells IgG2","IER5"
6.10322377560663e-09,0.666125720510255,0.998,1,0.000185275564156091,"Plasma cells IgG2","IGLC3"
6.42602368587495e-09,-2.33863633161842,0.06,0.314,0.000195074801032106,"Plasma cells IgG2","ZFP36L1"
6.68480886890386e-09,-1.75829851640935,0.167,0.543,0.000202930742833314,"Plasma cells IgG2","CD52"
7.2513480504703e-09,-1.85117535993602,0.177,0.543,0.000220129172768127,"Plasma cells IgG2","CIRBP"
7.83594032277015e-09,-1.14525479728576,0.682,0.943,0.000237875640378334,"Plasma cells IgG2","MT-CO3"
8.16624073386498e-09,7.25124972729028,0.562,0.029,0.000247902569957939,"Plasma cells IgG2","S100A9"
8.22233333873092e-09,-2.06146545853331,0.127,0.457,0.000249605373163854,"Plasma cells IgG2","GOLGA8A"
1.07015399116909e-08,-1.16730856209069,0.627,0.943,0.000324866647099201,"Plasma cells IgG2","PABPC1"
1.1299615251866e-08,-2.31676099836818,0.063,0.314,0.000343022420200897,"Plasma cells IgG2","KIAA2026"
1.39896316526805e-08,-1.37029513939793,0.159,0.514,0.000424683248080422,"Plasma cells IgG2","ITSN2"
1.48687827531392e-08,-2.43578227681376,0.054,0.286,0.000451371638037047,"Plasma cells IgG2","SCRN1"
1.70777601710385e-08,-1.95460553835132,0.075,0.343,0.000518429565512215,"Plasma cells IgG2","BCL2"
1.74371322893397e-08,-1.57230540830043,0.308,0.714,0.000529339024907484,"Plasma cells IgG2","MT-ATP8"
1.80891573380796e-08,8.58307090785428,0.525,0,0.000549132549312083,"Plasma cells IgG2","IFI27"
1.84043522352202e-08,-2.61323701365354,0.044,0.257,0.00055870092080458,"Plasma cells IgG2","LBH"
1.96528846581984e-08,-1.13820506230122,0.767,1,0.000596602619568929,"Plasma cells IgG2","MT-ND4"
3.09229261712411e-08,-1.21249910368131,0.14,0.486,0.000938727269780365,"Plasma cells IgG2","SP110"
3.26753324122781e-08,-2.27380836793404,0.108,0.4,0.000991925066039527,"Plasma cells IgG2","CNTRL"
3.98055366641215e-08,-2.18220723065151,0.126,0.429,0.00120837667651273,"Plasma cells IgG2","MKNK2"
4.09753711567886e-08,-1.69641846805919,0.045,0.257,0.00124388934220663,"Plasma cells IgG2","RP11-264B14.1"
4.52020082753069e-08,-2.33295349847668,0.067,0.314,0.00137219736521349,"Plasma cells IgG2","ITPR1"
4.81024108885818e-08,-1.93606285835861,0.142,0.457,0.00146024488734468,"Plasma cells IgG2","CCDC50"
4.95214782780437e-08,-1.35051760245989,0.611,0.914,0.00150332351608657,"Plasma cells IgG2","RPL13"
4.96008155705467e-08,-1.25073463141393,0.433,0.829,0.00150573195827509,"Plasma cells IgG2","RPS9"
5.63869792607348e-08,1.26256306622895,0.922,0.771,0.00171173952941813,"Plasma cells IgG2","IGLC2"
7.16576369215403e-08,-1.59631136014991,0.174,0.514,0.0021753108840272,"Plasma cells IgG2","YY1"
7.1796238263753e-08,-2.31876187357951,0.08,0.343,0.00217951840497275,"Plasma cells IgG2","CARD11"
7.82885315732452e-08,-1.37265734119352,0.397,0.771,0.002376604952969,"Plasma cells IgG2","RPL10"
8.20345367719725e-08,-2.06267370403607,0.095,0.371,0.00249032243278677,"Plasma cells IgG2","BBX"
8.25756641089458e-08,-1.77420065136573,0.095,0.371,0.00250674943535527,"Plasma cells IgG2","STX7"
8.36994421220642e-08,-1.44088768993432,0.321,0.686,0.0025408639644995,"Plasma cells IgG2","EIF4B"
9.08416220109507e-08,-1.22279488760736,0.645,0.914,0.00275767911938643,"Plasma cells IgG2","MT-CYB"
9.16672988494595e-08,-1.32852943034097,0.244,0.629,0.00278274419117304,"Plasma cells IgG2","ARHGAP30"
9.17184606356964e-08,-1.75988697322747,0.095,0.371,0.00278429730951783,"Plasma cells IgG2","MAP4K4"
9.73195110632192e-08,-3.0652630454608,0.049,0.257,0.00295432839734615,"Plasma cells IgG2","GPR183"
9.95884916888947e-08,-1.94891779374081,0.109,0.4,0.00302320784219978,"Plasma cells IgG2","KIAA0430"
1.03653474824671e-07,-2.11680173855561,0.071,0.314,0.00314660853525254,"Plasma cells IgG2","TRAK1"
1.06248488170298e-07,-1.89926871096507,0.126,0.429,0.00322538535538573,"Plasma cells IgG2","LRMP"
1.10531767005485e-07,1.03789558597183,0.818,0.4,0.00335541285098551,"Plasma cells IgG2","IGJ"
1.15327332992546e-07,-1.80268199207047,0.218,0.571,0.00350099184765473,"Plasma cells IgG2","ARGLU1"
1.22488386432599e-07,-0.929031183035603,0.709,1,0.00371837994693442,"Plasma cells IgG2","TPT1"
1.28347999519866e-07,-1.0871375872152,0.696,0.943,0.00389626022142458,"Plasma cells IgG2","RPS14"
1.32108420327125e-07,-2.06112561443322,0.07,0.314,0.00401041531587052,"Plasma cells IgG2","DGKD"
1.82190792679934e-07,-1.19552895495127,0.357,0.771,0.00553076589338474,"Plasma cells IgG2","MT-ND3"
1.83907354450941e-07,-1.26744634710919,0.154,0.486,0.00558287555906721,"Plasma cells IgG2","WASF2"
1.86647027750458e-07,-1.23197599614446,0.607,0.914,0.00566604382142066,"Plasma cells IgG2","RPL11"
1.95279030545357e-07,-1.51545273700451,0.084,0.343,0.0059280855302654,"Plasma cells IgG2","CDK13"
2.03642922711911e-07,-1.10141735465847,0.181,0.543,0.00618198820476549,"Plasma cells IgG2","BCAS4"
2.04046612456543e-07,-0.990565842228138,0.325,0.743,0.00619424301434329,"Plasma cells IgG2","HNRNPDL"
2.33191428953353e-07,-2.25023833340637,0.051,0.257,0.00707899220873693,"Plasma cells IgG2","VEZF1"
2.59414994725073e-07,-1.48223637630983,0.369,0.743,0.00787506099486903,"Plasma cells IgG2","RPS27"
2.68498331153446e-07,-1.08848821268236,0.084,0.343,0.00815080383882515,"Plasma cells IgG2","ZFAS1"
2.80106383072768e-07,-1.2660035567404,0.592,0.886,0.00850318947094002,"Plasma cells IgG2","RPS3"
3.04147878355448e-07,-0.900467948900096,0.467,0.857,0.00923301714323634,"Plasma cells IgG2","RPL6"
3.34488984190648e-07,-1.27948087501614,0.48,0.829,0.0101540820930755,"Plasma cells IgG2","RPL10A"
3.73793846654557e-07,0.608059033393126,1,1,0.0113472598028924,"Plasma cells IgG2","RNA18S5"
4.02602299809181e-07,-0.970447935534756,0.696,0.914,0.0122217980153073,"Plasma cells IgG2","HLA-E"
4.39140213874204e-07,-1.29683434818656,0.202,0.543,0.0133309794725792,"Plasma cells IgG2","KMT2E"
4.95627759918528e-07,-1.79494659939361,0.152,0.457,0.0150457719078468,"Plasma cells IgG2","SYNGR2"
6.33935114099607e-07,-1.75869283351559,0.092,0.343,0.0192443682587218,"Plasma cells IgG2","ZBTB1"
6.82603618780498e-07,-2.30120676635778,0.08,0.314,0.0207217980553196,"Plasma cells IgG2","MARCKS"
7.24254381913384e-07,-2.49020362897599,0.068,0.286,0.0219861902717446,"Plasma cells IgG2","NUMA1"
7.65991616962545e-07,-1.02006807193896,0.587,0.943,0.023253207516132,"Plasma cells IgG2","RPL27A"
8.12125461951344e-07,-1.83534860789002,0.092,0.343,0.024653692648457,"Plasma cells IgG2","RUNX3"
8.1280653704299e-07,-1.95802736807626,0.067,0.286,0.0246743680450141,"Plasma cells IgG2","FGD2"
9.26977845305193e-07,-1.30447764882007,0.519,0.829,0.0281402664499297,"Plasma cells IgG2","MT-ND6"
1.17836747713992e-06,-1.35936460385752,0.104,0.371,0.0357717015035365,"Plasma cells IgG2","USF2"
1.22566982575247e-06,-1.19687394097711,0.248,0.629,0.0372076589003676,"Plasma cells IgG2","ETS1"
1.27507056433765e-06,-0.959616123461075,0.529,0.886,0.0387073171215979,"Plasma cells IgG2","RPS13"
1.30335439426834e-06,-1.7767848024348,0.158,0.457,0.0395659293468041,"Plasma cells IgG2","MAP3K1"
1.36899591602009e-06,-2.31305234762551,0.057,0.257,0.0415586090226219,"Plasma cells IgG2","IRF3"
1.38153112451845e-06,-0.97388095070245,0.469,0.857,0.0419391403470065,"Plasma cells IgG2","RPS27A"
1.42817800063881e-06,-1.38516661199671,0.307,0.657,0.0433551995653924,"Plasma cells IgG2","PFDN5"
1.4676773373909e-06,-1.30832622943121,0.257,0.629,0.0445542809311755,"Plasma cells IgG2","AKAP13"
1.47693485503461e-06,-2.54842265808168,0.101,0.343,0.0448353113942857,"Plasma cells IgG2","ATP2B1"
1.48556381294272e-06,-2.14813345307239,0.057,0.257,0.0450972606695021,"Plasma cells IgG2","SP140L"
1.53851223638972e-06,-1.88019700761272,0.126,0.4,0.0467046159600827,"Plasma cells IgG2","IDS"
1.54571965523252e-06,-1.53399861305444,0.067,0.286,0.0469234115738936,"Plasma cells IgG2","SLC44A2"
1.5993186173809e-06,-2.13477260656798,0.082,0.314,0.048550515267832,"Plasma cells IgG2","YPEL5"
1.62360271312873e-06,-2.54111548054673,0.057,0.257,0.0492877075624489,"Plasma cells IgG2","GNG7"
1.33360821087396e-51,1.61242529791659,0.982,0.795,4.04843444575009e-47,"Neutrophils","S100A8"
2.47593394404243e-32,0.710501196363756,1,1,7.51619267392961e-28,"Neutrophils","RNA18S5"
1.10343004266439e-28,0.914653219814535,0.987,0.908,3.34968258051629e-24,"Neutrophils","S100A9"
1.61271587760503e-23,2.35563108506089,0.551,0.22,4.89572158964558e-19,"Neutrophils","IFITM3"
6.17806665126205e-23,1.56476887211839,0.597,0.245,1.87547569332362e-18,"Neutrophils","ACSL1"
7.08933586536794e-20,2.33131911643157,0.455,0.143,2.15210968864974e-15,"Neutrophils","IFIT3"
3.53312985417973e-19,2.22576537956214,0.517,0.22,1.07255222983334e-14,"Neutrophils","IFIT2"
2.75874699493507e-18,2.72556527667224,0.347,0.07,8.37472825252439e-14,"Neutrophils","XAF1"
1.56088192631927e-16,2.81996540847396,0.279,0.033,4.73836926372742e-12,"Neutrophils","MX1"
1.85172478108386e-16,2.53463655330902,0.368,0.103,5.62128091793626e-12,"Neutrophils","GBP5"
2.35738509136967e-16,1.11369556413302,0.698,0.447,7.1563139218709e-12,"Neutrophils","SELL"
1.16966046758896e-15,3.86716469197716,0.254,0.029,3.5507382814598e-11,"Neutrophils","RSAD2"
1.79607667766532e-15,2.37562168016922,0.309,0.062,5.4523499703886e-11,"Neutrophils","GBP1"
6.40119121151335e-15,3.68111985212864,0.266,0.044,1.94320961607911e-10,"Neutrophils","IFIT1"
2.1966467551567e-14,-0.505581829198783,0.988,0.996,6.6683605546292e-10,"Neutrophils","MALAT1"
2.4672911337355e-13,-1.05041598870422,0.416,0.63,7.48995569468087e-09,"Neutrophils","SMAP2"
3.18924534869342e-13,-1.38553418005615,0.238,0.469,9.68159210502863e-09,"Neutrophils","SEC14L1"
6.19389061812219e-13,-0.665507629462035,0.817,0.883,1.88027937494335e-08,"Neutrophils","HLA-C"
1.21332569884383e-12,-1.32412037467734,0.248,0.469,3.68329282398021e-08,"Neutrophils","NCOA4"
2.20919076356439e-12,2.31687989076037,0.281,0.073,6.70644040095241e-08,"Neutrophils","SAMD9L"
2.39894845287388e-12,1.90701096824417,0.317,0.095,7.28248781838923e-08,"Neutrophils","DDX60L"
8.45958714205294e-12,1.5707761287301,0.434,0.209,2.56807686871301e-07,"Neutrophils","GBP2"
6.58921547012583e-11,-1.37754288884018,0.198,0.388,2.0002881402661e-06,"Neutrophils","TAGLN2"
7.53096689424316e-11,-1.64658427242482,0.125,0.3,2.2861756200854e-06,"Neutrophils","ABTB1"
9.24392898593455e-11,-0.930349465753588,0.361,0.553,2.80617952226015e-06,"Neutrophils","MT-ND4"
1.38828059889985e-10,1.33072095635085,0.36,0.143,4.21440341408029e-06,"Neutrophils","S100A12"
3.13574236249208e-10,1.57614914231688,0.363,0.161,9.5191730898172e-06,"Neutrophils","IFI16"
1.70237013777009e-09,-1.60186216451024,0.124,0.286,5.16788502722865e-05,"Neutrophils","FCGRT"
1.92519044539174e-09,1.41417582836007,0.272,0.088,5.84430063507572e-05,"Neutrophils","KCNJ15"
2.41101082875753e-09,0.945101757384454,0.523,0.322,7.31910557285923e-05,"Neutrophils","RNF213"
2.59999635324352e-09,1.15934500968638,0.417,0.216,7.89280892954137e-05,"Neutrophils","SLC2A3"
2.75056174869059e-09,0.987866613296165,0.599,0.41,8.34988030050001e-05,"Neutrophils","PLEK"
6.01488970836647e-09,-1.20350342125318,0.191,0.363,0.000182594006876881,"Neutrophils","PTAFR"
7.32681634598786e-09,0.608472940288963,0.762,0.615,0.000222420163815153,"Neutrophils","NAMPTL"
1.61218912969139e-08,1.43879337943807,0.327,0.15,0.000489412254100415,"Neutrophils","STAT1"
2.1154470355174e-08,1.62804953791027,0.294,0.125,0.000642186256572018,"Neutrophils","MAPK14"
2.5596757966195e-08,-1.14194772217298,0.252,0.425,0.000777040781579783,"Neutrophils","TSC22D3"
